,CCC,CCD,CCR,CDC,CDD,CDR,CRC,CRD,CRR,DCC,DCD,DCR,DDC,DDD,DDR,DRC,DRD,DRR,RCC,RCD,RCR,RDC,RDD,RDR,RRC,RRD,RRR
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.021,0.04,0.276,0.032,0.002,0.241,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.021,0.04,0.276,0.032,0.002,0.241,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.021,0.04,0.276,0.032,0.002,0.241,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.021,0.04,0.276,0.032,0.002,0.24,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.021,0.04,0.276,0.032,0.002,0.24,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.277,0.032,0.002,0.24,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.04,0.277,0.032,0.002,0.24,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.04,0.278,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.279,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.279,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.28,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.074,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.281,0.032,0.002,0.239,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.282,0.032,0.002,0.238,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.02,0.039,0.282,0.032,0.002,0.238,0.016,0.0,0.035,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.039,0.282,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.059,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.237,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.02,0.04,0.281,0.032,0.002,0.237,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.06,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.281,0.032,0.002,0.237,0.016,0.0,0.034,0.004,0.003,0.073,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.28,0.032,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.28,0.032,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.28,0.032,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.281,0.032,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.04,0.281,0.032,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.012,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.281,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.282,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.282,0.032,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.282,0.032,0.002,0.237,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.04,0.281,0.033,0.002,0.237,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.039,0.281,0.033,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.039,0.281,0.033,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.101,0.019,0.039,0.281,0.033,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.039,0.281,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.019,0.039,0.281,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.013,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.283,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.283,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.283,0.033,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.019,0.039,0.282,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.282,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.061,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.099,0.018,0.039,0.283,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.283,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.283,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.072,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.284,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.071,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.284,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.071,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.284,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.071,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.022,0.0,0.033,0.1,0.018,0.039,0.285,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.285,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.071,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.07,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.286,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.286,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.286,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.069,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.099,0.018,0.04,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.099,0.018,0.04,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.099,0.018,0.04,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.099,0.018,0.04,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.287,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.068,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.04,0.288,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.288,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.289,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.289,0.034,0.002,0.238,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.288,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.288,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.288,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.04,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.066,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.287,0.034,0.002,0.24,0.016,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.288,0.034,0.002,0.239,0.016,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.288,0.034,0.002,0.24,0.015,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.288,0.034,0.002,0.24,0.015,0.0,0.034,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.287,0.034,0.002,0.24,0.015,0.0,0.035,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.286,0.034,0.002,0.241,0.015,0.0,0.035,0.004,0.003,0.067,0.012,0.006,0.06,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.286,0.034,0.002,0.241,0.015,0.0,0.036,0.004,0.003,0.067,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.286,0.034,0.002,0.241,0.015,0.0,0.036,0.004,0.003,0.067,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.286,0.034,0.002,0.241,0.015,0.0,0.037,0.004,0.003,0.066,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.286,0.034,0.002,0.241,0.015,0.0,0.037,0.004,0.003,0.066,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.285,0.034,0.002,0.241,0.015,0.0,0.038,0.004,0.003,0.066,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.285,0.034,0.002,0.241,0.015,0.0,0.038,0.004,0.003,0.066,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.285,0.034,0.002,0.242,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.101,0.018,0.039,0.285,0.034,0.002,0.242,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.039,0.286,0.034,0.002,0.242,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.039,0.286,0.033,0.002,0.243,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.099,0.018,0.039,0.287,0.033,0.002,0.243,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.039,0.287,0.033,0.002,0.242,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
0,0.0,0.011,0.0,0.0,0.008,0.002,0.0,0.021,0.0,0.033,0.1,0.018,0.039,0.287,0.033,0.002,0.242,0.015,0.0,0.038,0.004,0.003,0.065,0.012,0.006,0.059,0.002
